index,anall innbyggere,pred,delta_pop,pred_plus,pred_minus,derivative_dY_dPop,elasticity
0,271225.0,41454431.464,2712.25,42287420.422,41454431.464,153.5605047469807,1.0047043567867817
1,145810.0,8138603.466,1458.1000000000001,8222163.646,8159596.586,21.454996227967676,0.3843844970539528
2,179064.0,3984480.39,1790.64,3986546.302,3984480.39,0.5768641379618447,0.025924484472114505
3,48940.0,643910.214,489.40000000000003,644662.086,643910.214,0.7681569268491741,0.05838329503497918
4,86723.0,608326.084,867.23,607836.632,608326.084,-0.2821927285726109,-0.04022941090917044
5,142756.0,6543444.95,1427.56,6640406.184,6543444.95,33.960475916949314,0.7409035664004503
6,81121.0,2032705.684,811.21,2070503.126,2032705.684,23.296952700287065,0.9297322848436463
7,66980.0,970775.45,669.8000000000001,983278.774,970775.45,9.333624962675401,0.6439864131298318
8,140824.0,8875878.65,1408.24,9037343.506,8875878.65,57.32860023859563,0.9095711104612713
9,129073.0,4265205.888,1290.73,4379850.554,4265205.888,44.41078536951943,1.3439523086394045
10,96540.0,1281107.146,965.4,1294919.74,1281107.146,7.1538191423244895,0.5390881646054031
11,272246.0,39751015.012,2722.46,40547172.438,39713887.096,153.03904226324607,1.0481308989826328
12,146414.0,7755252.214,1464.14,7885387.088,7789922.396,32.60094389880743,0.6154841220229065
13,180666.0,3747846.348,1806.66,3764565.272,3755116.336,2.6150288377447155,0.1260582094706479
14,49262.0,630059.826,492.62,630683.326,630652.386,0.03140351589454748,0.0024553223934598205
15,87168.0,583832.502,871.6800000000001,587409.266,584515.096,1.660110361600558,0.24785961642128215
16,143044.0,6344273.408,1430.44,6414351.748,6340946.816,25.65816531976172,0.5785133086118088
17,81666.0,1977105.622,816.66,2018402.644,1973563.286,27.4528922685082,1.133964657756656
18,67079.0,947065.604,670.79,958257.912,946997.604,8.393318326152796,0.5944840543485764
19,141224.0,8407925.05,1412.24,8551424.312,8429025.942,43.33483331445146,0.7278750064500269
20,129431.0,4041343.42,1294.31,4070932.414,4048497.348,8.666805479367262,0.2775694078480428
21,97129.0,1217731.404,971.29,1229208.818,1218754.476,5.381679004210903,0.42925484083187915
22,273266.0,43842137.58,2732.66,44149493.884,43254625.16,163.73583321745392,1.020557816515131
23,147018.0,8555176.614,1470.18,8619506.056,8529584.812,30.58171244337409,0.5255370406547135
24,182530.0,4334289.504,1825.3,4345008.036,4308081.43,10.115215581000616,0.42598222806670244
25,49738.0,711469.316,497.38,712212.992,709708.076,2.51811090112186,0.1760382312819223
26,87658.0,691150.302,876.58,688827.544,690867.702,-1.163703255835206,-0.1475914858241681
27,143331.0,6864569.254,1433.31,6893368.156,6796441.366,33.81222136174316,0.7059932416263462
28,82102.0,2181471.322,821.02,2200566.068,2140156.146,36.7895556746483,1.3846141682168647
29,67562.0,1017259.89,675.62,1020829.866,1006716.042,10.44509043545197,0.6937177086575251
30,141623.0,9889392.024,1416.23,10036004.732,9786077.26,88.23689372488901,1.2636139380128952
31,129732.0,4701829.15,1297.32,4774343.958,4494507.486,107.85175284432466,2.9758256103371865
32,97589.0,1359669.006,975.89,1372620.334,1348546.982,12.334049944153527,0.8852651598943622
33,274286.0,45449689.906,2742.86,45594207.532,44465939.42,205.67366033993747,1.2412275136898727
34,147622.0,8769274.922,1476.22,8790497.016,8634123.32,52.96422484453548,0.8915999178432437
35,183370.0,4460150.646,1833.7,4461291.688,4431428.192,8.142961225936654,0.33478124810405885
36,50151.0,734755.476,501.51,733472.496,733782.46,-0.3090307272037633,-0.021093003735566485
37,88040.0,715191.178,880.4,710402.598,713557.336,-1.791650386188115,-0.2205520773356095
38,143618.0,7043490.348,1436.18,7052850.084,6926033.996,44.150485315211235,0.9002361168565353
39,82567.0,2255887.766,825.6700000000001,2261494.05,2202418.294,35.77443530708377,1.3093682427461624
40,67937.0,1034345.836,679.37,1036483.786,1019381.198,12.587093925254358,0.8267345120341407
41,142022.0,10487628.792,1420.22,10505661.69,10270501.184,82.79016842460989,1.1211328636048798
42,129874.0,4843538.42,1298.74,4877119.848,4579790.324,114.46845558002397,3.069342061707035
43,97784.0,1413424.972,977.84,1413597.006,1394862.354,9.579610161171598,0.6627395288442685
44,275519.0,44494472.782,2755.19,44940802.604,44121076.152,148.76042160431746,0.9211553713831337
45,147982.0,8533807.194,1479.82,8617140.1,8417997.962,67.28593274857731,1.1667836727083158
46,184495.0,4263659.41,1844.95,4272245.912,4260154.534,3.2768850104337472,0.14179577725697703
47,50277.0,702044.908,502.77000000000004,699908.8,702512.21,-2.5890665711955094,-0.185416201323686
48,88470.0,660678.892,884.7,661381.222,661830.148,-0.25371651407262097,-0.03397459835905395
49,143919.0,6887784.04,1439.19,6953784.45,6791176.326,56.49293144060186,1.1804095704487243
50,82757.0,2207828.998,827.57,2219302.234,2189446.922,18.037937576277614,0.6761237402680433
51,68257.0,1020254.174,682.57,1030161.93,1016254.768,10.187352212959746,0.6815537909281746
52,142306.0,9605689.372,1423.06,9709272.636,9401302.592,108.20697792081862,1.603060603321789
53,130225.0,4629057.542,1302.25,4665883.474,4436884.762,87.92425110385882,2.473491741269872
54,97867.0,1353183.566,978.6700000000001,1362359.32,1333876.006,14.552052275026345,1.052455657741858
55,276752.0,42614385.984,2767.52,42826692.386,42463645.806,65.59059735792258,0.42596716063949075
56,148342.0,8182319.018,1483.42,8238651.72,8122389.046,39.18737579377339,0.7104506298534463
